publication_id,publication_type,is_included,is_itaukei_associated,linked_provinces,used_non_provincial_flag,used_unsure_flag,verification_state,notes
kumar_wave_energy_fiji_2025,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
bulivou_cluster_optimization_2025,Journal Article,True,True,,False,False,,
paea_racial_inequality_engineering_2026,Journal Article,True,True,,False,False,,
paea_empirical_kmeans_initialization_2026,Journal Article,True,True,,False,False,,
paea_card_sorting_educon_2024,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
banivanua_consolidating_2005,Journal Article,True,True,,False,False,,
banivanua_violence_colonial_dialogue_2007,Book,True,True,,False,False,,
banivanua_thousand_miles_2008,Journal Article,True,True,,False,False,,
banivanua_frontier_space_2009,Journal Article,True,True,,False,False,,
banivanua_cannibalism_colonialism_2010,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
banivanua_belonging_country_2012,Journal Article,True,True,,False,False,,
banivanua_imperial_literacy_2013,Journal Article,True,True,,False,False,,
banivanua_shadowing_imperial_2015,Journal Article,True,False,,False,False,,
banivanua_performing_cannibalism_2016,Book Chapter,True,False,,False,False,,
banivanua_stabilising_violence_2017,Journal Article,True,False,,False,False,,
banivanua_rhook_counter_networks_2018,Journal Article,True,False,,False,False,,
dakuidreketi_teaching_science_fiji_2016,Book Chapter,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
bakalevu_melanesia_overview_2015,Book Chapter,True,True,,False,False,,
bakalevu_rising_new_challenges_2010,Book Chapter,True,True,,False,False,,
bakalevu_engendering_culturally_responsive_2009,Book Chapter,True,True,,False,False,,
bakalevu_personal_images_teacher_2008,Book Chapter,True,True,,False,False,,
bakalevu_building_bridges_2007,Book Chapter,True,True,,False,False,,
bakalevu_local_knowledge_wisdom_2007,Book Chapter,True,True,,False,False,,
bakalevu_regional_perspectives_ict_2005,Book Chapter,True,True,,False,False,,
bakalevu_tuitoga_fiji_ict_2003,Book Chapter,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
bakalevu_improving_practice_math_2007,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set
dayal_students_reflections_portfolio_2017,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
bakalevu_narayan_continuing_education_tvet_2010,Journal Article,True,True,,False,False,,
bakalevu_morrison_fiji_ict_teacher_training_2005,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
bakalevu_soe_fcae_project_2009,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
bainivalu_characterization_hydrocarbons_2026,Unpublished,False,True,,False,False,,dropped: publication type 'Unpublished' not in C2 include-set
aporosa_kava_ethnocultural_2019,Book Chapter,True,True,,False,False,,
aporosa_decolonising_quantitative_2021,Journal Article,True,True,,False,False,,
aporosa_tomlinson_kava_hangover_2014,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
yeo_mobile_app_2022,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tun_xdr_pseudomonas_2024,Journal Article,True,True,,False,False,,
baleivanualala_tb_genomic_2025,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
baleivanualala_amr_surveillance_lessons_2025,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
baledrokadroka_unintended_2012,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
baledrokadroka_military_postcolonial_2013,Book Chapter,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
baledrokadroka_fijian_ethnonationalism_2009,Book Chapter,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
baledrokadroka_fiji_military_elections_2016,Book Chapter,True,False,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
alifereti_fijian_language_learning_2010,Book,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
alifereti_verticality_2013,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
alifereti_improving_academic_writing_2017,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
alifereti_metaphoric_noun_variants_2019,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
alifereti_indigenous_knowledge_woven_2020,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
thaman_ba_energy_needs_1979,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
bain_protective_labour_policy_1988,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
bain_bavadra_1990,Book,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
emberson-bain_labour_and_gold_1994,Book,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
emberson-bain_sustainable_development_1994,Book,True,True,,False,False,,
emberson-bain_women_in_tonga_1998,Report,True,True,,False,False,,
balawanilotu_review_remembrance_2003,Book Review,False,True,,False,False,,dropped: publication type 'Book Review' not in C2 include-set
baleidelabaci_racial_integration_2021,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
goundar_doctoral_supervisory_feedback_2026,Journal Article,True,True,,False,False,,
nuttall_policy_financing_sea_transport_2014,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
newell_solodamu_surveys_2015,Journal Article,True,True,Kadavu,False,False,verified,
bola_sustainable_sea_transport_lomaiviti_2017,Journal Article,True,True,Lomaiviti,False,False,verified,
boladuadua_cervical_cancer_screening_2011,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
boladuadua_ditchburn_tobacco_use_2014,Report,True,True,,False,False,,
howie_oxygen_treatment_solution_2020,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
mcallister_oxygen_concentrators_fiji_2021,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
mortimer_living_with_asthma_2024,Journal Article,True,True,,False,False,,
boladuadua_reimagining_global_health_2026,Journal Article,True,True,,False,False,,
wright_covid_rheumatic_fever_inequities_2026,Journal Article,True,True,,False,False,,
hartman_hmpv_ai_an_children_2026,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
bolatagici_just_like_home_2010,Journal Article,True,True,,False,False,,
buatava_footsteps_mosese_1996,Book Chapter,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
kitolelei_fisherwomen_ocean_decade_2023,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
kitolelei_climate_resilience_fiji_2024,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
dehm_ecological_traits_microplastic_2026,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
ford_community_informed_microplastic_2026,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
cabenalevu_role_viwa_1988,Other Thesis,False,True,,False,False,,dropped: publication type 'Other Thesis' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
cabenalevu_analysis_viwa_2011,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
cagi_pastoral_counselling_model_2009,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
cagilaba_financial_integration_south_pacific_2019,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
cagilaba_correspondent_banking_vanuatu_2021,Report,True,True,,False,False,,
cagilaba_economic_diversification_vanuatu_2021,Report,True,True,,False,False,,
cagilaba_nauru_trust_fund_2022,Report,True,True,,False,False,,
cagilaba_long_term_growth_nauru_2022,Report,True,True,,False,False,,
jayawardena_banking_integration_2022,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
cagilaba_post_covid_inflation_vanuatu_2023,Report,True,True,,False,False,,
cagilaba_digital_money_vanuatu_2023,Report,True,True,,False,False,,
al_jarbou_cagilaba_financial_sector_nauru_2023,Report,True,True,,False,False,,
cagilaba_labor_migration_fiji_2024,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
cagilaba_digital_financial_inclusion_solomon_2025,Report,True,True,,False,False,,
wilson_exploitation_habitat_2008,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
wilson_habitat_degradation_2010,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
cakacaka_status_fin_fisheries_2010,Report,True,True,Bua,False,False,verified,
jupiter_single_intensive_harvest_2012,Journal Article,True,True,Macuata,False,False,verified,
jupiter_provincial_icm_2012,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
comley_taxonomic_survey_intensities_2007,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
jupiter_catchments_streams_2012,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
cawanikawai_indigenous_language_loss_2024,Master's Thesis,True,True,,False,False,,
cokanauto_revisiting_habakkuk_2022,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
copeland_freshwater_ichthyofauna_2016,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
copeland_endemic_catadromous_prisma_2023,Journal Article,True,True,,False,False,,
tuiwawa_white_black_list_2023,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
walsh_freshwater_tabus_2018,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
bulamainaivalu_fiji_hibiscus_health_audit_2013,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
hawea_cultural_determinants_2021,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
naliva_nutrition_related_health_ageing_fiji_2024,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
naliva_dietary_intake_older_fiji_2026,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
dakuidreketi_context_science_teaching_book_2006,Book,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
dakuidreketi_ethnic_fijian_underachievement_2008,Book Chapter,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
dakuidreketi_highlights_career_2008,Book Chapter,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
dakuidreketi_oral_traditional_thought_2012,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
dakuidreketi_scientific_method_literacy_2014,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
dakuidreketi_making_education_functional_2014,Book Chapter,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
reddy_mobile_learning_readiness_2017,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
hogan_commercial_activity_pacific_education_2019,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
bulamainaivalu_dietary_pattern_molituva_vusuya_2016,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
naliva_determinants_nutrition_risk_2026,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
naliva_fruits_vegetables_early_life_2016,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
